data,eta,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose
2022-02-02,30-39,2242.0,5087.0,45456,339,7.0
2022-02-02,40-49,1944.0,4658.0,50019,275,2.0
2022-02-02,50-59,3356.0,5591.0,46797,390,3.0
2022-02-02,60-69,2566.0,4107.0,33211,172,1.0
2022-02-02,70-79,1754.0,2510.0,21465,78,0.0
2022-02-02,80-89,1022.0,1142.0,8641,30,0.0
2022-02-02,90+,340.0,310.0,2285,9,0.0
2022-02-03,12-19,2628.0,6660.0,35811,373,1.0
2022-02-03,20-29,1958.0,4097.0,47402,379,13.0
2022-02-03,30-39,2233.0,4551.0,41898,329,17.0
2022-02-03,40-49,1851.0,4336.0,46027,300,6.0
2022-02-03,50-59,3109.0,5447.0,42362,319,12.0
2022-02-03,60-69,2403.0,4061.0,30275,142,5.0
2022-02-03,70-79,1688.0,2454.0,19644,66,3.0
2022-02-03,80-89,980.0,1194.0,8789,32,0.0
2022-02-03,90+,335.0,327.0,2375,9,0.0
2022-02-04,12-19,2880.0,8962.0,38342,386,0.0
2022-02-04,20-29,1740.0,4518.0,45811,358,10.0
2022-02-04,30-39,2159.0,5625.0,43243,337,6.0
2022-02-04,40-49,1726.0,5421.0,46036,295,3.0
2022-02-04,50-59,2658.0,7227.0,40690,304,4.0
2022-02-04,60-69,2132.0,5409.0,27229,155,0.0
2022-02-04,70-79,1523.0,3271.0,17440,71,0.0
2022-02-04,80-89,967.0,1459.0,7680,33,1.0
2022-02-04,90+,301.0,341.0,2059,8,0.0
2022-02-05,12-19,3247.0,8990.0,44478,429,3.0
2022-02-05,20-29,1393.0,3758.0,41062,348,11.0
2022-02-05,30-39,1819.0,4638.0,41499,307,22.0
2022-02-05,40-49,1391.0,4712.0,43763,310,8.0
2022-02-05,50-59,2234.0,6302.0,37715,337,8.0
2022-02-05,60-69,1516.0,4245.0,21058,113,7.0
2022-02-05,70-79,1126.0,2464.0,11980,51,0.0
2022-02-05,80-89,733.0,1160.0,5697,32,1.0
2022-02-05,90+,221.0,294.0,1359,3,0.0
2022-02-06,12-19,1590.0,5047.0,23956,219,0.0
2022-02-06,20-29,749.0,2132.0,19297,182,2.0
2022-02-06,30-39,876.0,2699.0,19151,169,1.0
2022-02-06,40-49,711.0,2565.0,19907,135,2.0
2022-02-06,50-59,1001.0,3633.0,16803,153,6.0
2022-02-06,60-69,651.0,2425.0,9049,55,3.0
2022-02-06,70-79,428.0,1270.0,4950,23,2.0
2022-02-06,80-89,274.0,609.0,2507,10,0.0
2022-02-06,90+,86.0,130.0,616,2,0.0
2022-02-07,12-19,2186.0,7650.0,28892,356,0.0
2022-02-07,20-29,1633.0,4482.0,38005,301,3.0
2022-02-07,30-39,1818.0,5301.0,33166,284,4.0
2022-02-07,40-49,1461.0,5077.0,32661,257,4.0
2022-02-07,50-59,2060.0,7695.0,28376,284,10.0
2022-02-07,60-69,1583.0,6027.0,19606,95,7.0
2022-02-07,70-79,1109.0,3559.0,12458,55,0.0
2022-02-07,80-89,730.0,1497.0,5453,20,0.0
2022-02-07,90+,189.0,303.0,1358,13,0.0
2022-02-08,12-19,2119.0,7207.0,28224,287,3.0
2022-02-08,20-29,1570.0,4571.0,34119,320,17.0
2022-02-08,30-39,1717.0,5314.0,30210,266,13.0
2022-02-08,40-49,1422.0,5094.0,28753,217,23.0
2022-02-08,50-59,1958.0,7718.0,26380,249,9.0
2022-02-08,60-69,1482.0,6157.0,18780,131,10.0
2022-02-08,70-79,1079.0,3774.0,12401,46,2.0
2022-02-08,80-89,707.0,1596.0,5696,18,1.0
2022-02-08,90+,234.0,393.0,1601,5,0.0
2022-02-09,12-19,1879.0,6293.0,24728,264,0.0
2022-02-09,20-29,1421.0,3759.0,30106,293,3.0
2022-02-09,30-39,1444.0,4645.0,26531,258,4.0
2022-02-09,40-49,1183.0,4483.0,26089,213,5.0
2022-02-09,50-59,1631.0,6899.0,23566,207,7.0
2022-02-09,60-69,1347.0,5529.0,17007,124,5.0
2022-02-09,70-79,1008.0,3540.0,11317,49,2.0
2022-02-09,80-89,638.0,1666.0,5423,14,0.0
2022-02-09,90+,225.0,454.0,1613,6,0.0
2022-02-10,12-19,1732.0,5881.0,24073,254,0.0
2022-02-10,20-29,1366.0,3876.0,30082,260,8.0
2022-02-10,30-39,1301.0,4598.0,26524,280,16.0
2022-02-10,40-49,1175.0,4452.0,25171,222,4.0
2022-02-10,50-59,1619.0,6931.0,23180,224,8.0
2022-02-10,60-69,1168.0,5603.0,16150,107,4.0
2022-02-10,70-79,896.0,3533.0,10967,53,1.0
2022-02-10,80-89,620.0,1690.0,5490,19,1.0
2022-02-10,90+,229.0,465.0,1664,5,0.0
2022-02-11,12-19,1749.0,6652.0,25887,248,0.0
2022-02-11,20-29,1299.0,3885.0,28772,254,9.0
2022-02-11,30-39,1313.0,4899.0,28337,278,9.0
2022-02-11,40-49,1052.0,4652.0,26975,228,11.0
2022-02-11,50-59,1601.0,7278.0,22999,253,10.0
2022-02-11,60-69,1190.0,5584.0,14439,113,5.0
2022-02-11,70-79,850.0,3505.0,9191,41,0.0
2022-02-11,80-89,569.0,1684.0,4551,15,0.0
2022-02-11,90+,236.0,458.0,1357,4,0.0
2022-02-12,12-19,1966.0,7303.0,29712,321,2.0
2022-02-12,20-29,978.0,3115.0,25901,233,6.0
2022-02-12,30-39,1081.0,4165.0,26347,237,6.0
2022-02-12,40-49,833.0,4047.0,25776,203,10.0
2022-02-12,50-59,1172.0,6406.0,22176,218,11.0
2022-02-12,60-69,773.0,4320.0,11495,82,2.0
2022-02-12,70-79,553.0,2512.0,6432,25,0.0
2022-02-12,80-89,402.0,1358.0,3393,18,0.0
2022-02-12,90+,125.0,328.0,949,4,0.0
2022-02-13,12-19,868.0,3773.0,15317,149,1.0
2022-02-13,20-29,443.0,1590.0,11103,116,5.0
2022-02-13,30-39,458.0,2086.0,11672,141,5.0
2022-02-13,40-49,347.0,2054.0,11614,119,2.0
2022-02-13,50-59,546.0,3285.0,9894,115,7.0
2022-02-13,60-69,319.0,2262.0,4789,40,1.0
2022-02-13,70-79,199.0,1273.0,2683,9,0.0
2022-02-13,80-89,146.0,619.0,1391,8,0.0
2022-02-13,90+,58.0,145.0,409,4,0.0
2022-02-14,12-19,1117.0,5127.0,17472,192,0.0
2022-02-14,20-29,901.0,3289.0,21212,173,4.0
2022-02-14,30-39,949.0,4077.0,19508,178,1.0
2022-02-14,40-49,796.0,3823.0,18606,167,1.0
2022-02-14,50-59,1195.0,6278.0,17702,226,4.0
2022-02-14,60-69,838.0,4923.0,10766,90,2.0
2022-02-14,70-79,582.0,2992.0,6807,22,0.0
2022-02-14,80-89,389.0,1405.0,3236,15,0.0
2022-02-14,90+,147.0,342.0,904,4,0.0
2022-02-15,12-19,1278.0,5068.0,17248,208,0.0
2022-02-15,20-29,1020.0,3632.0,23194,244,7.0
2022-02-15,30-39,1030.0,4208.0,20916,208,6.0
2022-02-15,40-49,824.0,4012.0,19825,205,8.0
2022-02-15,50-59,1341.0,6426.0,18682,258,8.0
2022-02-15,60-69,857.0,5025.0,11628,94,3.0
2022-02-15,70-79,587.0,3068.0,7490,40,1.0
2022-02-15,80-89,441.0,1463.0,3524,16,0.0
2022-02-15,90+,132.0,367.0,990,5,1.0
2022-02-16,12-19,1092.0,4465.0,15619,165,0.0
2022-02-16,20-29,886.0,3177.0,19616,195,3.0
2022-02-16,30-39,903.0,3744.0,17518,182,5.0
2022-02-16,40-49,705.0,3539.0,16740,162,7.0
2022-02-16,50-59,1044.0,5756.0,15871,188,6.0
2022-02-16,60-69,718.0,4620.0,10022,79,1.0
2022-02-16,70-79,558.0,2981.0,6312,30,0.0
2022-02-16,80-89,399.0,1550.0,3361,15,0.0
2022-02-16,90+,153.0,483.0,1102,6,1.0
2022-02-17,12-19,980.0,4248.0,13709,171,0.0
2022-02-17,20-29,887.0,2925.0,18401,182,3.0
2022-02-17,30-39,838.0,3592.0,16559,153,6.0
2022-02-17,40-49,705.0,3269.0,16035,154,1.0
2022-02-17,50-59,913.0,5421.0,14552,151,7.0
2022-02-17,60-69,642.0,4191.0,9079,74,1.0
2022-02-17,70-79,486.0,2841.0,5667,29,0.0
2022-02-17,80-89,367.0,1434.0,3117,18,0.0
2022-02-17,90+,157.0,458.0,1035,6,0.0
2022-02-18,12-19,1143.0,4742.0,16996,197,0.0
2022-02-18,20-29,802.0,2993.0,20084,185,2.0
2022-02-18,30-39,823.0,3803.0,19852,215,8.0
2022-02-18,40-49,676.0,3692.0,19073,183,6.0
2022-02-18,50-59,838.0,6142.0,17137,180,8.0
2022-02-18,60-69,667.0,4626.0,9789,80,1.0
2022-02-18,70-79,533.0,2862.0,5694,41,1.0
2022-02-18,80-89,406.0,1528.0,3003,19,2.0
2022-02-18,90+,125.0,438.0,980,7,0.0
2022-02-19,12-19,1075.0,5308.0,19044,205,0.0
2022-02-19,20-29,579.0,2550.0,17808,179,3.0
2022-02-19,30-39,592.0,3134.0,17809,204,4.0
2022-02-19,40-49,468.0,2919.0,17380,146,3.0
2022-02-19,50-59,595.0,5196.0,15019,152,1.0
2022-02-19,60-69,421.0,3467.0,7100,66,0.0
2022-02-19,70-79,279.0,2006.0,3659,22,0.0
2022-02-19,80-89,229.0,1119.0,1974,11,0.0
2022-02-19,90+,76.0,301.0,571,1,0.0
2022-02-20,12-19,429.0,2737.0,8589,107,0.0
2022-02-20,20-29,258.0,1179.0,7209,67,0.0
2022-02-20,30-39,248.0,1528.0,7120,81,1.0
2022-02-20,40-49,213.0,1387.0,6990,71,1.0
2022-02-20,50-59,226.0,2434.0,5815,73,1.0
2022-02-20,60-69,110.0,1616.0,2532,28,0.0
2022-02-20,70-79,112.0,925.0,1284,11,0.0
2022-02-20,80-89,71.0,475.0,664,1,0.0
2022-02-20,90+,25.0,120.0,177,0,0.0
2022-02-21,12-19,799.0,4163.0,12958,173,1.0
2022-02-21,20-29,704.0,2856.0,18522,178,3.0
2022-02-21,30-39,730.0,3232.0,16389,129,3.0
2022-02-21,40-49,520.0,2979.0,14681,148,2.0
2022-02-21,50-59,671.0,5614.0,12864,130,1.0
2022-02-21,60-69,406.0,4133.0,7634,64,1.0
2022-02-21,70-79,341.0,2512.0,4092,11,0.0
2022-02-21,80-89,226.0,1187.0,1996,14,0.0
2022-02-21,90+,73.0,304.0,549,1,0.0
2022-02-22,12-19,775.0,3901.0,11911,148,0.0
2022-02-22,20-29,651.0,2829.0,16944,162,24.0
2022-02-22,30-39,688.0,3198.0,14993,162,2.0
2022-02-22,40-49,485.0,2916.0,13784,123,4.0
2022-02-22,50-59,613.0,4947.0,11929,122,5.0
2022-02-22,60-69,404.0,3648.0,7151,62,2.0
2022-02-22,70-79,321.0,2323.0,4280,14,2.0
2022-02-22,80-89,252.0,1252.0,2121,20,0.0
2022-02-22,90+,104.0,370.0,694,3,1.0
2022-02-23,12-19,768.0,3448.0,10996,124,1.0
2022-02-23,20-29,698.0,2639.0,16298,172,1.0
2022-02-23,30-39,622.0,3010.0,14346,125,5.0
2022-02-23,40-49,487.0,2681.0,12882,118,2.0
2022-02-23,50-59,525.0,4519.0,11091,116,1.0
2022-02-23,60-69,342.0,3451.0,6756,47,1.0
2022-02-23,70-79,334.0,2246.0,4125,22,0.0
2022-02-23,80-89,264.0,1282.0,2252,10,0.0
2022-02-23,90+,118.0,371.0,687,2,0.0
2022-02-24,12-19,680.0,3156.0,10467,130,2.0
2022-02-24,20-29,626.0,2529.0,16122,121,1.0
2022-02-24,30-39,630.0,2803.0,13815,125,5.0
2022-02-24,40-49,455.0,2552.0,12924,117,0.0
2022-02-24,50-59,512.0,4397.0,11263,120,1.0
2022-02-24,60-69,359.0,3249.0,6629,57,0.0
2022-02-24,70-79,330.0,2229.0,4083,21,0.0
2022-02-24,80-89,262.0,1255.0,2137,10,0.0
2022-02-24,90+,97.0,400.0,747,2,0.0
2022-02-25,12-19,708.0,3742.0,13058,132,0.0
2022-02-25,20-29,549.0,2467.0,17588,105,0.0
2022-02-25,30-39,542.0,2927.0,16858,147,0.0
2022-02-25,40-49,463.0,2773.0,15823,137,2.0
2022-02-25,50-59,440.0,4736.0,13510,124,3.0
2022-02-25,60-69,364.0,3528.0,7147,44,0.0
2022-02-25,70-79,259.0,2193.0,3961,22,0.0
2022-02-25,80-89,210.0,1226.0,2081,11,1.0
2022-02-25,90+,91.0,357.0,713,5,1.0
2022-02-26,12-19,710.0,4104.0,16472,127,0.0
2022-02-26,20-29,418.0,2019.0,16737,126,6.0
2022-02-26,30-39,398.0,2585.0,16401,156,3.0
2022-02-26,40-49,295.0,2347.0,15787,152,1.0
2022-02-26,50-59,344.0,3916.0,13197,108,0.0
2022-02-26,60-69,252.0,2482.0,5798,54,1.0
2022-02-26,70-79,152.0,1643.0,2888,17,0.0
2022-02-26,80-89,133.0,968.0,1482,5,0.0
2022-02-26,90+,57.0,262.0,384,0,0.0
2022-02-27,12-19,273.0,1881.0,7972,72,0.0
2022-02-27,20-29,157.0,890.0,6704,56,1.0
2022-02-27,30-39,144.0,1101.0,6415,78,2.0
2022-02-27,40-49,123.0,922.0,6155,44,2.0
2022-02-27,50-59,104.0,1827.0,5005,46,2.0
2022-02-27,60-69,59.0,1103.0,2090,15,0.0
2022-02-27,70-79,54.0,664.0,896,8,0.0
2022-02-27,80-89,38.0,345.0,491,1,0.0
2022-02-27,90+,17.0,81.0,134,2,0.0
2022-02-28,12-19,600.0,3365.0,13252,122,0.0
2022-02-28,20-29,518.0,2352.0,17074,125,1.0
2022-02-28,30-39,600.0,2708.0,15390,132,1.0
2022-02-28,40-49,486.0,2324.0,13126,117,0.0
2022-02-28,50-59,738.0,4577.0,11322,140,1.0
2022-02-28,60-69,456.0,3333.0,6241,54,0.0
2022-02-28,70-79,257.0,1975.0,3377,18,0.0
2022-02-28,80-89,160.0,1073.0,1483,9,0.0
2022-02-28,90+,61.0,286.0,450,4,0.0
2022-03-01,12-19,489.0,2414.0,7872,100,0.0
2022-03-01,20-29,627.0,1745.0,11605,92,0.0
2022-03-01,30-39,657.0,1999.0,9969,112,0.0
2022-03-01,40-49,700.0,1846.0,8877,102,0.0
2022-03-01,50-59,1181.0,3069.0,7299,149,0.0
2022-03-01,60-69,741.0,2122.0,4263,54,0.0
2022-03-01,70-79,315.0,1376.0,2447,18,0.0
2022-03-01,80-89,160.0,825.0,1266,15,0.0
2022-03-01,90+,51.0,236.0,372,2,0.0
2022-03-02,12-19,437.0,2188.0,6543,83,0.0
2022-03-02,20-29,548.0,1875.0,10589,95,1.0
2022-03-02,30-39,610.0,2073.0,9428,100,0.0
2022-03-02,40-49,605.0,1818.0,8758,96,0.0
2022-03-02,50-59,727.0,2798.0,7102,135,2.0
2022-03-02,60-69,478.0,2092.0,4208,52,1.0
2022-03-02,70-79,275.0,1505.0,2487,14,0.0
2022-03-02,80-89,161.0,801.0,1251,6,0.0
2022-03-02,90+,51.0,257.0,397,1,0.0
2022-03-03,12-19,466.0,2275.0,6990,103,0.0
2022-03-03,20-29,615.0,1944.0,11553,111,1.0
2022-03-03,30-39,667.0,2178.0,10486,109,0.0
2022-03-03,40-49,631.0,1937.0,9264,107,1.0
2022-03-03,50-59,911.0,2991.0,7798,136,0.0
2022-03-03,60-69,595.0,2169.0,4598,52,0.0
2022-03-03,70-79,343.0,1456.0,2481,15,0.0
2022-03-03,80-89,162.0,910.0,1357,7,0.0
2022-03-03,90+,68.0,297.0,435,1,0.0
2022-03-04,12-19,494.0,2382.0,8667,83,0.0
2022-03-04,20-29,484.0,1890.0,12635,88,0.0
2022-03-04,30-39,549.0,2137.0,12135,121,0.0
2022-03-04,40-49,495.0,2118.0,10824,129,0.0
2022-03-04,50-59,644.0,3099.0,9314,131,0.0
2022-03-04,60-69,454.0,2268.0,5007,56,2.0
2022-03-04,70-79,234.0,1500.0,2510,13,1.0
2022-03-04,80-89,156.0,919.0,1298,6,0.0
2022-03-04,90+,76.0,307.0,427,1,0.0
2022-03-05,12-19,534.0,2480.0,9302,98,1.0
2022-03-05,20-29,465.0,1448.0,11356,81,0.0
2022-03-05,30-39,527.0,1840.0,11574,121,2.0
2022-03-05,40-49,477.0,1527.0,11003,109,0.0
2022-03-05,50-59,599.0,2327.0,8496,107,0.0
2022-03-05,60-69,409.0,1437.0,3579,46,0.0
2022-03-05,70-79,205.0,967.0,1674,17,0.0
2022-03-05,80-89,95.0,563.0,779,6,0.0
2022-03-05,90+,25.0,158.0,200,3,0.0
2022-03-06,12-19,191.0,778.0,3246,31,0.0
2022-03-06,20-29,144.0,517.0,3402,31,2.0
2022-03-06,30-39,157.0,638.0,3413,42,1.0
2022-03-06,40-49,140.0,505.0,3018,46,1.0
2022-03-06,50-59,181.0,674.0,2383,31,1.0
2022-03-06,60-69,99.0,414.0,1011,14,0.0
2022-03-06,70-79,34.0,226.0,447,2,0.0
2022-03-06,80-89,30.0,143.0,227,1,0.0
2022-03-06,90+,11.0,60.0,60,0,0.0
2022-03-07,12-19,409.0,1821.0,6922,66,0.0
2022-03-07,20-29,475.0,1513.0,11120,77,2.0
2022-03-07,30-39,517.0,1803.0,10452,92,0.0
2022-03-07,40-49,390.0,1593.0,8793,80,0.0
2022-03-07,50-59,512.0,2192.0,7079,82,0.0
2022-03-07,60-69,321.0,1597.0,3865,37,0.0
2022-03-07,70-79,168.0,1077.0,1944,18,0.0
2022-03-07,80-89,97.0,610.0,934,4,0.0
2022-03-07,90+,31.0,198.0,305,0,0.0
2022-03-08,12-19,454.0,1709.0,6972,59,0.0
2022-03-08,20-29,471.0,1371.0,10275,65,0.0
2022-03-08,30-39,485.0,1571.0,9505,95,0.0
2022-03-08,40-49,412.0,1465.0,8338,87,2.0
2022-03-08,50-59,483.0,2127.0,6771,81,1.0
2022-03-08,60-69,350.0,1487.0,3640,34,1.0
2022-03-08,70-79,187.0,970.0,1936,14,0.0
2022-03-08,80-89,111.0,653.0,1022,3,0.0
2022-03-08,90+,40.0,170.0,350,1,0.0
2022-03-09,12-19,433.0,1452.0,6227,50,0.0
2022-03-09,20-29,447.0,1307.0,9471,44,0.0
2022-03-09,30-39,410.0,1468.0,8905,90,0.0
2022-03-09,40-49,341.0,1318.0,8092,67,0.0
2022-03-09,50-59,401.0,1782.0,6692,71,0.0
2022-03-09,60-69,281.0,1302.0,3789,31,0.0
2022-03-09,70-79,191.0,936.0,1985,13,1.0
2022-03-09,80-89,93.0,584.0,1031,2,0.0
2022-03-09,90+,56.0,225.0,327,6,0.0
2022-03-10,12-19,544.0,1606.0,7021,55,0.0
2022-03-10,20-29,459.0,1428.0,10520,56,0.0
2022-03-10,30-39,492.0,1536.0,10044,95,0.0
2022-03-10,40-49,398.0,1399.0,9121,75,0.0
2022-03-10,50-59,484.0,2081.0,7455,89,0.0
2022-03-10,60-69,311.0,1358.0,4172,32,0.0
2022-03-10,70-79,206.0,957.0,2236,23,0.0
2022-03-10,80-89,127.0,625.0,1155,6,0.0
2022-03-10,90+,63.0,224.0,412,1,0.0
2022-03-11,12-19,621.0,1784.0,8389,75,0.0
2022-03-11,20-29,442.0,1433.0,10845,77,6.0
2022-03-11,30-39,491.0,1691.0,11229,103,2.0
2022-03-11,40-49,339.0,1470.0,10155,80,0.0
2022-03-11,50-59,383.0,2203.0,8658,86,3.0
2022-03-11,60-69,290.0,1477.0,4325,47,0.0
2022-03-11,70-79,163.0,1048.0,2262,10,1.0
2022-03-11,80-89,121.0,629.0,1085,6,0.0
2022-03-11,90+,67.0,198.0,342,2,0.0
2022-03-12,12-19,592.0,1729.0,9735,93,0.0
2022-03-12,20-29,348.0,1120.0,10526,64,0.0
2022-03-12,30-39,394.0,1269.0,11146,98,0.0
2022-03-12,40-49,314.0,1149.0,10250,78,0.0
2022-03-12,50-59,286.0,1723.0,8647,79,0.0
2022-03-12,60-69,208.0,916.0,3823,32,0.0
2022-03-12,70-79,119.0,563.0,1576,6,0.0
2022-03-12,80-89,88.0,358.0,754,4,0.0
2022-03-12,90+,25.0,115.0,169,3,0.0
2022-03-13,12-19,184.0,621.0,3344,19,0.0
2022-03-13,20-29,124.0,407.0,2998,18,0.0
2022-03-13,30-39,128.0,444.0,3281,22,0.0
2022-03-13,40-49,106.0,416.0,2974,21,0.0
2022-03-13,50-59,93.0,567.0,2513,30,0.0
2022-03-13,60-69,64.0,281.0,1063,9,0.0
2022-03-13,70-79,46.0,181.0,420,8,0.0
2022-03-13,80-89,23.0,111.0,205,2,0.0
2022-03-13,90+,8.0,27.0,57,0,0.0
2022-03-14,12-19,583.0,1308.0,6809,76,0.0
2022-03-14,20-29,467.0,1175.0,9678,49,0.0
2022-03-14,30-39,456.0,1364.0,9327,67,1.0
2022-03-14,40-49,352.0,1116.0,7887,48,0.0
2022-03-14,50-59,317.0,1567.0,6622,53,0.0
2022-03-14,60-69,242.0,1057.0,3602,22,0.0
2022-03-14,70-79,149.0,674.0,1807,13,0.0
2022-03-14,80-89,83.0,390.0,772,7,0.0
2022-03-14,90+,16.0,112.0,209,0,0.0
2022-03-15,12-19,604.0,1306.0,6824,70,0.0
2022-03-15,20-29,430.0,1110.0,9281,42,1.0
2022-03-15,30-39,482.0,1287.0,9158,67,0.0
2022-03-15,40-49,315.0,1085.0,8119,61,1.0
2022-03-15,50-59,321.0,1546.0,6759,65,2.0
2022-03-15,60-69,234.0,966.0,3726,22,0.0
2022-03-15,70-79,127.0,642.0,1921,13,0.0
2022-03-15,80-89,82.0,373.0,839,5,0.0
2022-03-15,90+,37.0,137.0,283,1,0.0
2022-03-16,12-19,619.0,1133.0,5994,42,0.0
2022-03-16,20-29,376.0,971.0,8295,42,0.0
2022-03-16,30-39,456.0,1088.0,7866,41,0.0
2022-03-16,40-49,267.0,951.0,7155,43,0.0
2022-03-16,50-59,289.0,1255.0,6156,48,0.0
2022-03-16,60-69,216.0,913.0,3449,31,0.0
2022-03-16,70-79,125.0,678.0,1948,10,0.0
2022-03-16,80-89,77.0,413.0,849,5,0.0
2022-03-16,90+,47.0,150.0,274,1,0.0
2022-03-17,12-19,660.0,1136.0,6682,50,0.0
2022-03-17,20-29,428.0,1076.0,8808,38,0.0
2022-03-17,30-39,483.0,1108.0,8770,52,0.0
2022-03-17,40-49,306.0,997.0,7789,48,0.0
2022-03-17,50-59,270.0,1226.0,6472,46,0.0
2022-03-17,60-69,203.0,893.0,3459,32,0.0
2022-03-17,70-79,133.0,644.0,1780,13,0.0
2022-03-17,80-89,88.0,433.0,830,5,0.0
2022-03-17,90+,43.0,166.0,291,2,0.0
2022-03-18,12-19,650.0,1252.0,7631,41,0.0
2022-03-18,20-29,394.0,1068.0,9037,38,0.0
2022-03-18,30-39,433.0,1156.0,9446,45,0.0
2022-03-18,40-49,321.0,1090.0,8821,38,0.0
2022-03-18,50-59,214.0,1302.0,7382,37,2.0
2022-03-18,60-69,207.0,882.0,3744,24,0.0
2022-03-18,70-79,121.0,600.0,1851,10,0.0
2022-03-18,80-89,74.0,399.0,893,6,0.0
2022-03-18,90+,39.0,144.0,262,3,0.0
2022-03-19,12-19,517.0,1127.0,8482,62,0.0
2022-03-19,20-29,292.0,826.0,8266,31,0.0
2022-03-19,30-39,339.0,947.0,9001,45,1.0
2022-03-19,40-49,232.0,838.0,8715,48,0.0
2022-03-19,50-59,163.0,1013.0,7114,36,1.0
2022-03-19,60-69,150.0,601.0,2979,18,0.0
2022-03-19,70-79,104.0,351.0,1232,9,0.0
2022-03-19,80-89,56.0,262.0,594,4,0.0
2022-03-19,90+,25.0,82.0,168,1,0.0
2022-03-20,12-19,120.0,302.0,2407,13,0.0
2022-03-20,20-29,66.0,215.0,2154,4,0.0
2022-03-20,30-39,93.0,236.0,2273,14,0.0
2022-03-20,40-49,53.0,226.0,2104,12,0.0
2022-03-20,50-59,38.0,249.0,1568,5,0.0
2022-03-20,60-69,28.0,135.0,751,5,0.0
2022-03-20,70-79,26.0,89.0,290,0,0.0
2022-03-20,80-89,12.0,56.0,125,2,0.0
2022-03-20,90+,3.0,20.0,33,0,0.0
2022-03-21,12-19,527.0,902.0,5844,41,0.0
2022-03-21,20-29,324.0,872.0,8055,30,0.0
2022-03-21,30-39,375.0,1053.0,7970,54,0.0
2022-03-21,40-49,246.0,971.0,7079,41,0.0
2022-03-21,50-59,193.0,1191.0,5974,32,0.0
2022-03-21,60-69,120.0,775.0,3080,21,1.0
2022-03-21,70-79,106.0,455.0,1452,5,0.0
2022-03-21,80-89,66.0,291.0,626,3,0.0
2022-03-21,90+,26.0,84.0,158,0,0.0
2022-03-22,12-19,444.0,835.0,5825,36,0.0
2022-03-22,20-29,345.0,982.0,7324,30,0.0
2022-03-22,30-39,331.0,1084.0,7393,43,0.0
2022-03-22,40-49,233.0,1065.0,6575,34,0.0
2022-03-22,50-59,173.0,1527.0,5413,27,0.0
2022-03-22,60-69,112.0,942.0,2893,15,0.0
2022-03-22,70-79,71.0,524.0,1458,6,1.0
2022-03-22,80-89,70.0,306.0,694,6,0.0
2022-03-22,90+,36.0,91.0,206,1,0.0
2022-03-23,12-19,436.0,770.0,5170,39,0.0
2022-03-23,20-29,300.0,856.0,6387,28,0.0
2022-03-23,30-39,342.0,964.0,6476,26,0.0
2022-03-23,40-49,193.0,945.0,5631,36,0.0
2022-03-23,50-59,159.0,1117.0,4884,20,0.0
2022-03-23,60-69,110.0,727.0,2751,15,0.0
2022-03-23,70-79,97.0,457.0,1480,6,0.0
2022-03-23,80-89,67.0,283.0,716,7,1.0
2022-03-23,90+,29.0,118.0,212,1,0.0
2022-03-24,12-19,470.0,808.0,6127,50,0.0
2022-03-24,20-29,262.0,935.0,7195,26,0.0
2022-03-24,30-39,345.0,1104.0,7367,36,0.0
2022-03-24,40-49,238.0,1050.0,6619,41,0.0
2022-03-24,50-59,205.0,1326.0,5592,41,0.0
2022-03-24,60-69,159.0,916.0,3190,20,0.0
2022-03-24,70-79,100.0,566.0,1646,6,0.0
2022-03-24,80-89,86.0,320.0,847,8,0.0
2022-03-24,90+,26.0,117.0,247,2,0.0
2022-03-25,12-19,450.0,883.0,7024,36,0.0
2022-03-25,20-29,263.0,886.0,7712,23,0.0
2022-03-25,30-39,319.0,1099.0,8229,33,0.0
2022-03-25,40-49,203.0,989.0,7836,29,0.0
2022-03-25,50-59,164.0,1246.0,6680,38,0.0
2022-03-25,60-69,130.0,802.0,3346,21,0.0
2022-03-25,70-79,95.0,473.0,1761,11,0.0
2022-03-25,80-89,72.0,300.0,850,7,0.0
2022-03-25,90+,30.0,108.0,247,6,0.0
2022-03-26,12-19,457.0,865.0,7673,42,0.0
2022-03-26,20-29,184.0,802.0,7338,21,0.0
2022-03-26,30-39,268.0,966.0,7973,36,0.0
2022-03-26,40-49,174.0,944.0,7605,25,0.0
2022-03-26,50-59,151.0,1174.0,6438,24,0.0
2022-03-26,60-69,105.0,713.0,2769,15,0.0
2022-03-26,70-79,57.0,396.0,1235,7,0.0
2022-03-26,80-89,36.0,192.0,565,5,0.0
2022-03-26,90+,19.0,63.0,125,3,0.0
2022-03-27,12-19,119.0,270.0,2020,8,0.0
2022-03-27,20-29,47.0,251.0,1642,6,0.0
2022-03-27,30-39,88.0,288.0,1838,7,0.0
2022-03-27,40-49,49.0,276.0,1731,10,0.0
2022-03-27,50-59,39.0,343.0,1376,8,0.0
2022-03-27,60-69,31.0,191.0,655,7,0.0
2022-03-27,70-79,14.0,85.0,281,0,0.0
2022-03-27,80-89,8.0,52.0,111,1,0.0
2022-03-27,90+,3.0,14.0,33,0,0.0
2022-03-28,12-19,351.0,702.0,5606,45,0.0
2022-03-28,20-29,264.0,865.0,6652,23,0.0
2022-03-28,30-39,258.0,906.0,6782,26,0.0
2022-03-28,40-49,196.0,761.0,6174,13,0.0
2022-03-28,50-59,127.0,935.0,5027,25,0.0
